,index,HR_Mean,HR_Median,HR_std,HR_Min,HR_Max,HR_AUC,Round,Phase,Individual,Puzzler,Frustrated,Cohort
539,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
540,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
541,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
542,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
543,115,72.27681355932202,72.12,3.492905056028257,66.87,82.5,21244.5,round_4,phase2,10,0,5,D1_2
544,134,69.15505119453925,65.45,9.96662106016674,61.65,101.96,20178.76,round_3,phase1,12,1,0,D1_2
545,90,70.3712837837838,69.285,4.295085055554547,66.33,82.82,20755.02,round_4,phase3,8,0,1,D1_1
546,164,57.83989726027397,54.13,6.796646913571338,52.97,74.14,16825.739999999998,round_4,phase1,14,0,0,D1_2
547,155,81.73707482993197,81.07499999999999,3.5296337318581354,75.9,88.52,23946.15,round_1,phase1,13,1,1,D1_2
548,55,70.24872909698996,69.65,5.348877670980798,61.93,79.77,20929.695,round_4,phase2,5,0,4,D1_1
549,13,74.94602564102563,75.82,3.761098505381916,65.42,81.5,23305.9,round_3,phase2,2,0,4,D1_1
550,115,72.27681355932202,72.12,3.492905056028257,66.87,82.5,21244.5,round_4,phase2,10,0,5,D1_2
551,90,70.3712837837838,69.285,4.295085055554547,66.33,82.82,20755.02,round_4,phase3,8,0,1,D1_1
552,1,70.98109677419355,70.57,2.5178789984426624,67.12,78.22,21930.4,round_3,phase2,1,1,5,D1_1
553,94,79.13373134328357,77.75,3.3372395436826,75.33,87.85,26431.615,round_1,phase2,8,0,5,D1_1
554,3,78.91682242990655,77.88,4.0545949084335575,72.32,84.92,25258.905,round_2,phase3,1,1,1,D1_1
555,148,92.55235494880544,94.05,13.055984283063736,70.02,113.17,27015.94,round_2,phase2,13,1,1,D1_2
556,50,69.9052249134948,72.05,4.725067169709448,59.43,75.38,20135.255,round_3,phase1,5,0,2,D1_1
557,40,66.10679611650485,66.08,5.047098410198014,54.47,76.07,27168.66,round_2,phase2,4,1,4,D1_1
558,36,68.09829931972789,66.84,4.434840555160058,61.87,79.45,19949.175,round_3,phase3,4,1,2,D1_1
559,26,82.78135888501743,83.38,8.07725031322538,65.9,97.31,23667.92,round_3,phase1,3,1,3,D1_1
560,42,67.08616438356164,63.75,6.71746334264853,59.45,80.28,19517.93,round_4,phase3,4,1,4,D1_1
561,141,72.11307407407408,72.2,3.524340086146593,66.13,78.48,19397.47,round_1,phase3,12,1,0,D1_2
562,10,74.22255255255256,75.5,4.74187158996253,63.92,80.85,24642.54,round_1,phase2,1,1,1,D1_1
563,79,86.77973333333333,85.68,7.668898439354421,75.5,103.07,25948.17,round_4,phase2,7,1,4,D1_1
564,69,74.53350574712644,75.92500000000001,6.021685050245261,62.93,82.57,25869.85,round_1,phase3,6,0,2,D1_1
565,88,93.1071103896104,85.0,14.624399798730764,76.38,123.05,28592.0,round_2,phase2,8,0,3,D1_1
566,92,72.32075,71.97,3.4654240287531275,65.92,79.88,23073.535,round_4,phase1,8,0,2,D1_1
567,2,73.37195945945946,73.36,3.259568684950544,67.88,80.22,21647.085000000003,round_3,phase1,1,1,0,D1_1
568,124,84.18632653061223,86.025,5.783986730666175,72.08,90.95,24671.86,round_2,phase2,11,0,2,D1_2
569,74,67.77526501766785,67.83,2.1867051991748085,63.33,73.42,19112.025,round_3,phase1,7,1,4,D1_1
570,56,62.86145762711863,60.0,7.375793113867321,55.53,77.37,18477.435,round_4,phase1,5,0,0,D1_1
571,150,75.61034013605443,76.05,3.067510338879797,69.65,80.07,22152.95,round_4,phase3,13,1,3,D1_2
572,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
573,113,72.60205574912891,72.25,3.312010717055149,67.95,83.12,20761.255,round_2,phase1,10,0,1,D1_2
574,160,69.83388513513515,70.55,3.921587551280037,60.48,75.5,20598.005,round_2,phase2,14,0,6,D1_2
575,128,75.76498281786942,72.5,9.898006987635943,58.45,98.18,21980.06,round_4,phase1,11,0,0,D1_2
576,26,82.78135888501743,83.38,8.07725031322538,65.9,97.31,23667.92,round_3,phase1,3,1,3,D1_1
577,15,72.93326984126983,71.32,4.667086862663014,68.27,84.32,22897.795,round_2,phase3,2,0,2,D1_1
578,85,74.59003311258277,77.555,5.276666211841741,62.98,79.6,22450.255,round_3,phase2,8,0,4,D1_1
579,100,81.40023972602741,82.19,4.231137597843777,72.6,88.45,23684.27,round_2,phase2,9,1,6,D1_2
580,111,74.61767123287672,74.35,1.842864400161517,70.58,78.15,21713.165,round_2,phase3,10,0,0,D1_2
581,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
582,154,88.47687296416937,86.7,4.947903364661782,80.85,99.82,27076.185,round_1,phase2,13,1,1,D1_2
583,137,70.86567010309278,71.2,1.9077693639340056,67.3,74.52,20553.145000000004,round_2,phase1,12,1,1,D1_2
584,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
585,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
586,136,73.75136054421768,70.975,8.979535713155242,62.38,90.47,21609.2,round_2,phase2,12,1,5,D1_2
587,122,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,11,0,1,D1_2
588,140,59.7292808219178,56.32,5.790470708620955,54.93,72.33,17380.56,round_4,phase1,12,1,1,D1_2
589,155,81.73707482993197,81.07499999999999,3.5296337318581354,75.9,88.52,23946.15,round_1,phase1,13,1,1,D1_2
590,85,74.59003311258277,77.555,5.276666211841741,62.98,79.6,22450.255,round_3,phase2,8,0,4,D1_1
591,70,79.59973760932944,79.57,6.2940609424539335,70.23,94.05,27220.57,round_1,phase2,6,0,5,D1_1
592,34,84.9991884816754,85.2,4.690458301407477,73.97,98.37,32374.805,round_1,phase2,3,1,2,D1_1
593,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
594,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
595,77,73.62045871559633,74.235,1.8043781293763272,69.63,77.2,15975.45,round_2,phase1,7,1,2,D1_1
596,3,78.91682242990655,77.88,4.0545949084335575,72.32,84.92,25258.905,round_2,phase3,1,1,1,D1_1
597,18,68.41869127516779,68.12,1.218890301736678,66.37,71.7,20318.61,round_4,phase3,2,0,0,D1_1
598,144,90.08712328767125,89.46000000000001,12.445941386178244,71.75,118.6,26206.215,round_3,phase3,13,1,1,D1_2
599,44,90.53556313993174,94.0,19.733227439482945,63.58,119.38,26457.225,round_4,phase1,4,1,2,D1_1
600,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
601,77,73.62045871559633,74.235,1.8043781293763272,69.63,77.2,15975.45,round_2,phase1,7,1,2,D1_1
602,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
603,63,75.22040677966102,75.07,4.595892706095332,67.17,95.6,22104.43,round_2,phase3,6,0,6,D1_1
604,79,86.77973333333333,85.68,7.668898439354421,75.5,103.07,25948.17,round_4,phase2,7,1,4,D1_1
605,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
606,121,90.6563455149502,88.77,7.506065720483766,81.22,104.88,27205.5,round_3,phase2,11,0,3,D1_2
607,165,64.23729452054795,65.195,3.589241064363635,58.97,72.63,18691.065,round_1,phase3,14,0,1,D1_2
608,75,77.56958620689656,77.445,6.694663771361022,64.92,88.82,22417.85,round_2,phase3,7,1,5,D1_1
609,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
610,127,81.02607508532424,80.53,2.7468190733537856,77.22,88.18,23661.895000000004,round_4,phase2,11,0,3,D1_2
611,109,80.09056478405316,76.9,6.864976572911401,74.2,96.87,24024.065,round_3,phase2,10,0,1,D1_2
612,49,70.60831683168317,69.73,5.529045233790237,63.0,79.7,21325.605,round_3,phase2,5,0,3,D1_1
613,134,69.15505119453925,65.45,9.96662106016674,61.65,101.96,20178.76,round_3,phase1,12,1,0,D1_2
614,52,75.1013768115942,75.07499999999999,6.437082211500859,62.03,88.35,31014.795,round_2,phase2,5,0,4,D1_1
615,113,72.60205574912891,72.25,3.312010717055149,67.95,83.12,20761.255,round_2,phase1,10,0,1,D1_2
616,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
617,150,75.61034013605443,76.05,3.067510338879797,69.65,80.07,22152.95,round_4,phase3,13,1,3,D1_2
618,136,73.75136054421768,70.975,8.979535713155242,62.38,90.47,21609.2,round_2,phase2,12,1,5,D1_2
619,130,93.46495145631069,94.88,7.187331324790251,74.25,101.68,28792.96,round_1,phase2,11,0,4,D1_2
620,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
621,20,69.68678082191781,69.31,4.758353975547309,62.33,82.38,20272.6,round_4,phase1,2,0,1,D1_1
622,139,81.15109215017065,75.87,10.56850079609666,70.15,106.92,23705.22,round_4,phase2,12,1,8,D1_2
623,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
624,99,75.35182130584191,75.42,1.7704321844347577,72.53,78.52,21850.22,round_2,phase3,9,1,1,D1_2
625,80,71.27470790378007,69.53,6.331068126412963,63.05,87.33,20666.765,round_4,phase1,7,1,3,D1_1
626,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
627,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
628,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
629,6,77.25340067340068,77.75,3.204754842270092,72.43,82.9,22867.07,round_4,phase3,1,1,0,D1_1
630,20,69.68678082191781,69.31,4.758353975547309,62.33,82.38,20272.6,round_4,phase1,2,0,1,D1_1
631,46,96.15934131736527,88.02,21.8803070271162,59.83,137.67,32040.635,round_1,phase2,4,1,2,D1_1
632,158,57.34146258503401,55.865,4.439402102491458,53.98,73.09,16793.184999999998,round_3,phase1,14,0,0,D1_2
633,75,77.56958620689656,77.445,6.694663771361022,64.92,88.82,22417.85,round_2,phase3,7,1,5,D1_1
634,35,78.50908675799086,78.33,2.1626306310742027,75.13,85.12,34309.265,round_1,phase1,3,1,1,D1_1
635,153,85.05220689655174,85.275,2.2675679299432887,80.28,88.23,24580.655,round_1,phase3,13,1,1,D1_2
636,153,85.05220689655174,85.275,2.2675679299432887,80.28,88.23,24580.655,round_1,phase3,13,1,1,D1_2
637,53,69.12861016949154,65.35,10.733468530780568,57.87,94.38,20320.415,round_2,phase1,5,0,4,D1_1
638,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
639,96,75.62666666666667,75.07,2.864189640867129,70.85,82.33,21932.160000000003,round_3,phase3,9,1,2,D1_2
640,88,93.1071103896104,85.0,14.624399798730764,76.38,123.05,28592.0,round_2,phase2,8,0,3,D1_1
641,43,68.86549668874173,69.42500000000001,2.7234032326783866,63.27,73.12,20725.905,round_4,phase2,4,1,7,D1_1
642,123,74.00363321799308,73.1,2.1236529105407715,71.88,78.67,21310.81,round_2,phase3,11,0,1,D1_2
643,113,72.60205574912891,72.25,3.312010717055149,67.95,83.12,20761.255,round_2,phase1,10,0,1,D1_2
644,10,74.22255255255256,75.5,4.74187158996253,63.92,80.85,24642.54,round_1,phase2,1,1,1,D1_1
645,79,86.77973333333333,85.68,7.668898439354421,75.5,103.07,25948.17,round_4,phase2,7,1,4,D1_1
646,124,84.18632653061223,86.025,5.783986730666175,72.08,90.95,24671.86,round_2,phase2,11,0,2,D1_2
647,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
648,39,80.6641875,73.635,18.34808006225728,61.68,120.47,25746.69,round_2,phase3,4,1,4,D1_1
649,132,65.49806020066889,64.45,2.19947864087509,62.7,71.4,19517.395,round_3,phase3,12,1,1,D1_2
650,48,64.58459459459459,62.535,7.107540553274758,57.32,88.32,19041.17,round_3,phase3,5,0,1,D1_1
651,84,71.88823728813558,71.58,3.889529501034951,64.25,82.95,21130.215,round_3,phase3,8,0,2,D1_1
652,155,81.73707482993197,81.07499999999999,3.5296337318581354,75.9,88.52,23946.15,round_1,phase1,13,1,1,D1_2
653,72,77.64192052980133,75.59,5.779766024903916,72.83,93.5,23362.07,round_3,phase3,7,1,3,D1_1
654,38,60.82979094076656,60.05,5.871509969911555,52.52,75.37,17394.11,round_3,phase1,4,1,2,D1_1
655,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
656,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
657,61,80.48216129032258,81.48,3.320919401264373,74.5,85.8,24870.21,round_3,phase2,6,0,2,D1_1
658,145,80.16660000000002,79.785,6.02452571913078,71.93,90.48,23967.55,round_3,phase2,13,1,1,D1_2
659,73,79.01816129032257,77.665,4.533856046844992,74.25,89.82,24416.08,round_3,phase2,7,1,6,D1_1
660,109,80.09056478405316,76.9,6.864976572911401,74.2,96.87,24024.065,round_3,phase2,10,0,1,D1_2
661,95,92.27958904109587,93.1,7.322805042027889,79.77,107.42,20128.905,round_1,phase1,8,0,2,D1_1
662,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
663,48,64.58459459459459,62.535,7.107540553274758,57.32,88.32,19041.17,round_3,phase3,5,0,1,D1_1
664,8,73.89095975232198,74.37,3.479808305956117,67.48,80.85,23789.395,round_4,phase1,1,1,0,D1_1
665,76,79.48,77.58,6.854396313428983,72.1,95.72,23611.04,round_2,phase2,7,1,6,D1_1
666,53,69.12861016949154,65.35,10.733468530780568,57.87,94.38,20320.415,round_2,phase1,5,0,4,D1_1
667,70,79.59973760932944,79.57,6.2940609424539335,70.23,94.05,27220.57,round_1,phase2,6,0,5,D1_1
668,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
669,146,80.05065068493151,79.55,5.046893221604202,71.25,94.5,23289.25,round_3,phase1,13,1,1,D1_2
670,167,71.1338775510204,69.225,14.0693373637589,57.17,114.33,20820.32,round_1,phase1,14,0,0,D1_2
671,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
672,89,71.36171140939598,71.24000000000001,6.695892913547904,62.45,84.27,21190.035,round_2,phase1,8,0,2,D1_1
673,149,93.30194539249148,91.78,9.113927170147962,81.77,110.58,27248.57,round_2,phase1,13,1,1,D1_2
674,165,64.23729452054795,65.195,3.589241064363635,58.97,72.63,18691.065,round_1,phase3,14,0,1,D1_2
675,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
676,44,90.53556313993174,94.0,19.733227439482945,63.58,119.38,26457.225,round_4,phase1,4,1,2,D1_1
677,104,76.2097602739726,75.47,3.7459168529856224,69.42,89.94,22171.405,round_4,phase1,9,1,2,D1_2
678,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
679,39,80.6641875,73.635,18.34808006225728,61.68,120.47,25746.69,round_2,phase3,4,1,4,D1_1
680,118,75.67736292428198,76.32,2.241463758697368,69.55,78.77,28909.93,round_1,phase2,10,0,1,D1_2
681,8,73.89095975232198,74.37,3.479808305956117,67.48,80.85,23789.395,round_4,phase1,1,1,0,D1_1
682,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
683,40,66.10679611650485,66.08,5.047098410198014,54.47,76.07,27168.66,round_2,phase2,4,1,4,D1_1
684,55,70.24872909698996,69.65,5.348877670980798,61.93,79.77,20929.695,round_4,phase2,5,0,4,D1_1
685,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
686,130,93.46495145631069,94.88,7.187331324790251,74.25,101.68,28792.96,round_1,phase2,11,0,4,D1_2
687,61,80.48216129032258,81.48,3.320919401264373,74.5,85.8,24870.21,round_3,phase2,6,0,2,D1_1
688,25,79.63875409836065,78.83,5.830838593699953,70.0,91.65,24199.705,round_3,phase2,3,1,4,D1_1
689,32,83.66142405063292,83.07499999999999,3.334019767024754,78.33,93.55,26349.56,round_4,phase1,3,1,3,D1_1
690,0,77.96518644067797,78.0,3.3452903053436787,73.23,83.37,22924.945,round_3,phase3,1,1,1,D1_1
691,6,77.25340067340068,77.75,3.204754842270092,72.43,82.9,22867.07,round_4,phase3,1,1,0,D1_1
692,29,85.68652027027026,86.50999999999999,2.8775795595641878,76.78,89.68,25284.370000000003,round_2,phase1,3,1,4,D1_1
693,139,81.15109215017065,75.87,10.56850079609666,70.15,106.92,23705.22,round_4,phase2,12,1,8,D1_2
694,40,66.10679611650485,66.08,5.047098410198014,54.47,76.07,27168.66,round_2,phase2,4,1,4,D1_1
695,108,72.82683501683502,72.72,1.3434375342751923,70.18,75.53,21556.115,round_3,phase3,10,0,0,D1_2
696,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
697,156,59.57276450511945,54.17,8.72497059318176,53.0,77.47,17392.105,round_3,phase3,14,0,0,D1_2
698,103,83.7412925170068,85.21000000000001,4.214470160441807,72.88,87.48,24540.43,round_4,phase2,9,1,8,D1_2
699,40,66.10679611650485,66.08,5.047098410198014,54.47,76.07,27168.66,round_2,phase2,4,1,4,D1_1
700,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
701,37,82.06292063492063,82.85,7.330524201808419,70.72,95.23,25763.095,round_3,phase2,4,1,3,D1_1
702,93,82.37838440111419,77.05,15.782362624406003,65.08,115.1,29498.915,round_1,phase3,8,0,2,D1_1
703,104,76.2097602739726,75.47,3.7459168529856224,69.42,89.94,22171.405,round_4,phase1,9,1,2,D1_2
704,115,72.27681355932202,72.12,3.492905056028257,66.87,82.5,21244.5,round_4,phase2,10,0,5,D1_2
705,156,59.57276450511945,54.17,8.72497059318176,53.0,77.47,17392.105,round_3,phase3,14,0,0,D1_2
706,60,69.97936026936027,68.43,4.140237939716774,62.85,77.97,20706.095,round_3,phase3,6,0,5,D1_1
707,41,68.43320945945948,60.115,16.643294353960943,52.95,107.32,20185.13,round_2,phase1,4,1,2,D1_1
708,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
709,48,64.58459459459459,62.535,7.107540553274758,57.32,88.32,19041.17,round_3,phase3,5,0,1,D1_1
710,73,79.01816129032257,77.665,4.533856046844992,74.25,89.82,24416.08,round_3,phase2,7,1,6,D1_1
711,108,72.82683501683502,72.72,1.3434375342751923,70.18,75.53,21556.115,round_3,phase3,10,0,0,D1_2
712,100,81.40023972602741,82.19,4.231137597843777,72.6,88.45,23684.27,round_2,phase2,9,1,6,D1_2
713,147,76.22363013698632,77.095,8.790646691287701,59.72,91.23,22184.0,round_2,phase3,13,1,1,D1_2
714,19,66.05290429042904,65.07,4.748375478293847,59.15,73.88,19946.605,round_4,phase2,2,0,5,D1_1
715,95,92.27958904109587,93.1,7.322805042027889,79.77,107.42,20128.905,round_1,phase1,8,0,2,D1_1
716,84,71.88823728813558,71.58,3.889529501034951,64.25,82.95,21130.215,round_3,phase3,8,0,2,D1_1
717,25,79.63875409836065,78.83,5.830838593699953,70.0,91.65,24199.705,round_3,phase2,3,1,4,D1_1
718,95,92.27958904109587,93.1,7.322805042027889,79.77,107.42,20128.905,round_1,phase1,8,0,2,D1_1
719,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
720,3,78.91682242990655,77.88,4.0545949084335575,72.32,84.92,25258.905,round_2,phase3,1,1,1,D1_1
721,55,70.24872909698996,69.65,5.348877670980798,61.93,79.77,20929.695,round_4,phase2,5,0,4,D1_1
722,119,75.73819112627987,75.72,2.678000136383292,71.92,81.72,22112.57,round_1,phase1,10,0,0,D1_2
723,0,77.96518644067797,78.0,3.3452903053436787,73.23,83.37,22924.945,round_3,phase3,1,1,1,D1_1
724,91,77.61632911392404,76.95,10.587385986983374,60.7,93.38,24454.49,round_4,phase2,8,0,3,D1_1
725,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
726,42,67.08616438356164,63.75,6.71746334264853,59.45,80.28,19517.93,round_4,phase3,4,1,4,D1_1
727,66,72.42087542087542,71.23,3.5282606025771224,68.47,81.92,21433.435,round_4,phase3,6,0,5,D1_1
728,7,72.69990066225166,72.75,2.6926846247635647,66.25,77.12,21880.33,round_4,phase2,1,1,4,D1_1
729,67,79.00255813953487,77.9,5.434653233412584,71.05,88.0,23697.21,round_4,phase2,6,0,5,D1_1
730,111,74.61767123287672,74.35,1.842864400161517,70.58,78.15,21713.165,round_2,phase3,10,0,0,D1_2
731,9,72.62548275862069,72.275,3.68753749962226,67.55,81.78,20985.99,round_1,phase3,1,1,2,D1_1
732,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
733,125,78.21910652920963,77.42,2.675740675864248,75.62,85.35,22682.6,round_2,phase1,11,0,1,D1_2
734,167,71.1338775510204,69.225,14.0693373637589,57.17,114.33,20820.32,round_1,phase1,14,0,0,D1_2
735,86,71.78996527777778,71.50999999999999,4.3404654207212126,66.22,84.52,20595.115,round_3,phase1,8,0,1,D1_1
736,133,71.96878205128206,70.16,3.4918519474750305,66.43,77.57,22381.96,round_3,phase2,12,1,4,D1_2
737,31,82.17259375,84.275,6.052056969729473,69.45,89.08,26217.06,round_4,phase2,3,1,1,D1_1
738,64,83.98339869281045,83.535,2.028126863622961,80.82,94.28,25611.37,round_2,phase2,6,0,7,D1_1
739,96,75.62666666666667,75.07,2.864189640867129,70.85,82.33,21932.160000000003,round_3,phase3,9,1,2,D1_2
740,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
741,10,74.22255255255256,75.5,4.74187158996253,63.92,80.85,24642.54,round_1,phase2,1,1,1,D1_1
742,75,77.56958620689656,77.445,6.694663771361022,64.92,88.82,22417.85,round_2,phase3,7,1,5,D1_1
743,100,81.40023972602741,82.19,4.231137597843777,72.6,88.45,23684.27,round_2,phase2,9,1,6,D1_2
744,98,73.79334470989761,74.47,2.423965053960752,64.61,76.22,21552.095,round_3,phase1,9,1,0,D1_2
745,149,93.30194539249148,91.78,9.113927170147962,81.77,110.58,27248.57,round_2,phase1,13,1,1,D1_2
746,148,92.55235494880544,94.05,13.055984283063736,70.02,113.17,27015.94,round_2,phase2,13,1,1,D1_2
747,132,65.49806020066889,64.45,2.19947864087509,62.7,71.4,19517.395,round_3,phase3,12,1,1,D1_2
748,111,74.61767123287672,74.35,1.842864400161517,70.58,78.15,21713.165,round_2,phase3,10,0,0,D1_2
749,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
750,2,73.37195945945946,73.36,3.259568684950544,67.88,80.22,21647.085000000003,round_3,phase1,1,1,0,D1_1
751,152,86.43198630136988,88.255,7.798156150015072,72.57,99.35,25147.785000000003,round_4,phase1,13,1,1,D1_2
752,56,62.86145762711863,60.0,7.375793113867321,55.53,77.37,18477.435,round_4,phase1,5,0,0,D1_1
753,116,68.41635738831616,68.45,0.8442546985188101,66.68,70.15,19841.11,round_4,phase1,10,0,0,D1_2
754,4,77.32222580645161,74.55,6.047603222640392,70.52,90.15,23890.565,round_2,phase2,1,1,5,D1_1
755,43,68.86549668874173,69.42500000000001,2.7234032326783866,63.27,73.12,20725.905,round_4,phase2,4,1,7,D1_1
756,41,68.43320945945948,60.115,16.643294353960943,52.95,107.32,20185.13,round_2,phase1,4,1,2,D1_1
757,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
758,130,93.46495145631069,94.88,7.187331324790251,74.25,101.68,28792.96,round_1,phase2,11,0,4,D1_2
759,162,68.38962837837839,59.485,14.549459033466292,54.38,96.33,20174.03,round_4,phase3,14,0,4,D1_2
760,144,90.08712328767125,89.46000000000001,12.445941386178244,71.75,118.6,26206.215,round_3,phase3,13,1,1,D1_2
761,85,74.59003311258277,77.555,5.276666211841741,62.98,79.6,22450.255,round_3,phase2,8,0,4,D1_1
762,18,68.41869127516779,68.12,1.218890301736678,66.37,71.7,20318.61,round_4,phase3,2,0,0,D1_1
763,82,81.14009174311927,80.03,6.6367641326540605,70.55,99.95,35299.46,round_1,phase2,7,1,3,D1_1
764,27,83.5448,82.95,2.499542249450912,79.5,88.13,27067.16,round_2,phase3,3,1,4,D1_1
765,108,72.82683501683502,72.72,1.3434375342751923,70.18,75.53,21556.115,round_3,phase3,10,0,0,D1_2
766,81,76.69508620689655,71.11,10.66091232388492,66.82,102.95,26617.24,round_1,phase3,7,1,3,D1_1
767,103,83.7412925170068,85.21000000000001,4.214470160441807,72.88,87.48,24540.43,round_4,phase2,9,1,8,D1_2
768,146,80.05065068493151,79.55,5.046893221604202,71.25,94.5,23289.25,round_3,phase1,13,1,1,D1_2
769,128,75.76498281786942,72.5,9.898006987635943,58.45,98.18,21980.06,round_4,phase1,11,0,0,D1_2
770,151,86.6701700680272,81.775,14.043647719446202,70.3,119.88,25400.5,round_4,phase2,13,1,2,D1_2
771,50,69.9052249134948,72.05,4.725067169709448,59.43,75.38,20135.255,round_3,phase1,5,0,2,D1_1
772,106,86.02110344827585,86.57499999999999,3.6802601866124274,79.12,91.65,24857.58,round_1,phase2,9,1,2,D1_2
773,124,84.18632653061223,86.025,5.783986730666175,72.08,90.95,24671.86,round_2,phase2,11,0,2,D1_2
774,47,68.0904608294931,62.325,15.504658772996372,52.18,104.03,29483.045,round_1,phase1,4,1,2,D1_1
775,35,78.50908675799086,78.33,2.1626306310742027,75.13,85.12,34309.265,round_1,phase1,3,1,1,D1_1
776,27,83.5448,82.95,2.499542249450912,79.5,88.13,27067.16,round_2,phase3,3,1,4,D1_1
777,143,72.8437074829932,71.99000000000001,2.4014796767183464,68.98,76.75,21342.575,round_1,phase1,12,1,0,D1_2
778,140,59.7292808219178,56.32,5.790470708620955,54.93,72.33,17380.56,round_4,phase1,12,1,1,D1_2
779,28,84.26931818181818,85.285,4.196937908431021,75.27,90.55,25869.805,round_2,phase2,3,1,1,D1_1
780,117,74.23425605536332,74.93,1.9579503748356617,70.6,76.85,21379.825,round_1,phase3,10,0,0,D1_2
781,72,77.64192052980133,75.59,5.779766024903916,72.83,93.5,23362.07,round_3,phase3,7,1,3,D1_1
782,51,62.65810169491525,60.78,6.144262391024575,55.33,80.75,18415.61,round_2,phase3,5,0,4,D1_1
783,16,71.92974025974026,72.17500000000001,4.5149557405894205,62.78,80.98,22077.91,round_2,phase2,2,0,5,D1_1
